lakeid,metric,sampledate,year,daynum
TB,secchi_openwater,1992-05-20,1992,141
TB,secchi_openwater,1993-08-23,1993,235
TB,secchi_openwater,1994-07-25,1994,206
TB,secchi_openwater,1995-08-08,1995,220
TB,secchi_openwater,1996-09-04,1996,248
TB,secchi_openwater,1997-08-11,1997,223
TB,secchi_openwater,1998-08-10,1998,222
TB,secchi_openwater,1999-06-14,1999,165
TB,secchi_openwater,2000-06-26,2000,178
TB,secchi_openwater,2001-08-21,2001,233
TB,secchi_openwater,2002-07-31,2002,212
TB,secchi_openwater,2003-05-27,2003,147
TB,secchi_openwater,2004-09-10,2004,254
TB,secchi_openwater,2005-07-25,2005,206
TB,secchi_openwater,2006-09-07,2006,250
TB,secchi_openwater,2007-08-02,2007,214
TB,secchi_openwater,2008-06-20,2008,172
TB,secchi_openwater,2009-09-15,2009,258
TB,secchi_openwater,2010-07-22,2010,203
TB,secchi_openwater,2011-08-09,2011,221
TB,secchi_openwater,2012-07-23,2012,205
TB,secchi_openwater,2013-05-13,2013,133
TB,secchi_openwater,2014-07-29,2014,210
TB,secchi_openwater,2015-09-22,2015,265
TB,secchi_openwater,2016-07-06,2016,188
TB,secchi_openwater,2017-06-26,2017,177
TB,secchi_openwater,2018-06-12,2018,163
TB,secchi_openwater,2019-08-26,2019,238
TR,secchi_openwater,1982-06-22,1982,173
TR,secchi_openwater,1983-08-03,1983,215
TR,secchi_openwater,1984-06-19,1984,171
TR,secchi_openwater,1985-06-11,1985,162
TR,secchi_openwater,1986-06-17,1986,168
TR,secchi_openwater,1987-07-27,1987,208
TR,secchi_openwater,1988-06-07,1988,159
TR,secchi_openwater,1989-06-28,1989,179
TR,secchi_openwater,1990-06-25,1990,176
TR,secchi_openwater,1991-07-17,1991,198
TR,secchi_openwater,1992-06-03,1992,155
TR,secchi_openwater,1993-07-13,1993,194
TR,secchi_openwater,1994-09-07,1994,250
TR,secchi_openwater,1995-05-04,1995,124
TR,secchi_openwater,1996-09-06,1996,250
TR,secchi_openwater,1997-07-30,1997,211
TR,secchi_openwater,1998-07-02,1998,183
TR,secchi_openwater,1999-06-08,1999,159
TR,secchi_openwater,2000-04-10,2000,101
TR,secchi_openwater,2001-08-22,2001,234
TR,secchi_openwater,2002-07-29,2002,210
TR,secchi_openwater,2003-06-24,2003,175
TR,secchi_openwater,2004-07-20,2004,202
TR,secchi_openwater,2005-06-02,2005,153
TR,secchi_openwater,2006-06-02,2006,153
TR,secchi_openwater,2007-07-31,2007,212
TR,secchi_openwater,2008-06-19,2008,171
TR,secchi_openwater,2009-07-07,2009,188
TR,secchi_openwater,2010-07-07,2010,188
TR,secchi_openwater,2011-09-09,2011,252
TR,secchi_openwater,2012-06-25,2012,177
TR,secchi_openwater,2013-07-09,2013,190
TR,secchi_openwater,2014-08-14,2014,226
TR,secchi_openwater,2015-07-02,2015,183
TR,secchi_openwater,2016-06-09,2016,161
TR,secchi_openwater,2017-07-27,2017,208
TR,secchi_openwater,2018-08-09,2018,221
TR,secchi_openwater,2019-08-15,2019,227
WI,secchi_openwater,1996-06-11,1996,163
WI,secchi_openwater,1997-11-20,1997,324
WI,secchi_openwater,1998-06-24,1998,175
WI,secchi_openwater,1999-05-11,1999,131
WI,secchi_openwater,2000-04-12,2000,103
WI,secchi_openwater,2001-04-12,2001,102
WI,secchi_openwater,2002-04-09,2002,99
WI,secchi_openwater,2003-04-03,2003,93
WI,secchi_openwater,2004-06-10,2004,162
WI,secchi_openwater,2005-08-16,2005,228
WI,secchi_openwater,2006-11-28,2006,332
WI,secchi_openwater,2007-05-03,2007,123
WI,secchi_openwater,2008-05-13,2008,134
WI,secchi_openwater,2009-05-12,2009,132
WI,secchi_openwater,2010-03-30,2010,89
WI,secchi_openwater,2011-11-01,2011,305
WI,secchi_openwater,2012-05-17,2012,138
WI,secchi_openwater,2013-05-29,2013,149
WI,secchi_openwater,2014-11-03,2014,307
WI,secchi_openwater,2015-07-23,2015,204
WI,secchi_openwater,2016-06-21,2016,173
WI,secchi_openwater,2017-06-27,2017,178
WI,secchi_openwater,2018-05-31,2018,151
WI,secchi_openwater,2019-05-30,2019,150
