lakeid,metric,sampledate,year,daynum
AL,doc_epiMax,2015-09-08,2015,251
AL,totpuf_epiMax,2015-04-21,2015,111
AL,doc_epiMax,2016-11-10,2016,315
AL,totpuf_epiMax,2016-10-11,2016,285
AL,doc_epiMax,2017-07-12,2017,193
AL,totpuf_epiMax,2017-11-07,2017,311
AL,doc_epiMax,2018-08-08,2018,220
AL,totpuf_epiMax,2018-11-05,2018,309
BM,doc_epiMax,1985-08-21,1985,233
BM,doc_epiMax,1986-08-12,1986,224
BM,totpuf_epiMax,1986-04-23,1986,113
BM,doc_epiMax,1987-08-11,1987,223
BM,totpuf_epiMax,1987-04-16,1987,106
BM,doc_epiMax,1988-07-20,1988,202
BM,totpuf_epiMax,1988-04-25,1988,116
BM,doc_epiMax,1989-09-20,1989,263
BM,totpuf_epiMax,1989-10-17,1989,290
BM,doc_epiMax,1990-11-14,1990,318
BM,totpuf_epiMax,1990-05-01,1990,121
BM,doc_epiMax,1991-08-27,1991,239
BM,totpuf_epiMax,1991-05-06,1991,126
BM,doc_epiMax,1992-07-08,1992,190
BM,totpuf_epiMax,1992-05-05,1992,126
BM,doc_epiMax,1993-06-28,1993,179
BM,totpuf_epiMax,1993-11-10,1993,314
BM,doc_epiMax,1994-06-29,1994,180
BM,totpuf_epiMax,1994-05-06,1994,126
BM,doc_epiMax,1995-12-18,1995,352
BM,totpuf_epiMax,1995-10-16,1995,289
BM,doc_epiMax,1996-07-10,1996,192
BM,totpuf_epiMax,1996-05-15,1996,136
BM,doc_epiMax,1997-11-12,1997,316
BM,totpuf_epiMax,1997-10-22,1997,295
BM,doc_epiMax,1998-09-08,1998,251
BM,totpuf_epiMax,1998-11-02,1998,306
BM,doc_epiMax,1999-06-28,1999,179
BM,totpuf_epiMax,1999-11-11,1999,315
BM,doc_epiMax,2000-09-20,2000,264
BM,totpuf_epiMax,2000-08-24,2000,237
BM,doc_epiMax,2001-09-17,2001,260
BM,totpuf_epiMax,2001-05-04,2001,124
BM,doc_epiMax,2002-09-09,2002,252
BM,totpuf_epiMax,2002-04-24,2002,114
BM,doc_epiMax,2003-11-10,2003,314
BM,totpuf_epiMax,2003-07-23,2003,204
BM,doc_epiMax,2004-06-22,2004,174
BM,totpuf_epiMax,2004-04-29,2004,120
BM,doc_epiMax,2005-07-12,2005,193
BM,totpuf_epiMax,2005-04-22,2005,112
BM,doc_epiMax,2006-08-07,2006,219
BM,totpuf_epiMax,2006-04-24,2006,114
BM,doc_epiMax,2007-10-08,2007,281
BM,totpuf_epiMax,2007-09-11,2007,254
BM,doc_epiMax,2008-09-22,2008,266
BM,totpuf_epiMax,2008-10-21,2008,295
BM,doc_epiMax,2009-06-23,2009,174
BM,totpuf_epiMax,2009-10-12,2009,285
BM,doc_epiMax,2010-04-13,2010,103
BM,totpuf_epiMax,2010-06-07,2010,158
BM,doc_epiMax,2011-05-31,2011,151
BM,totpuf_epiMax,2011-07-01,2011,182
BM,doc_epiMax,2012-10-17,2012,291
BM,totpuf_epiMax,2012-09-17,2012,261
BM,doc_epiMax,2013-06-10,2013,161
BM,totpuf_epiMax,2013-05-15,2013,135
BM,doc_epiMax,2014-07-15,2014,196
BM,totpuf_epiMax,2014-05-20,2014,140
BM,doc_epiMax,2015-09-09,2015,252
BM,totpuf_epiMax,2015-04-23,2015,113
BM,doc_epiMax,2016-06-21,2016,173
BM,totpuf_epiMax,2016-05-23,2016,144
BM,doc_epiMax,2017-07-11,2017,192
BM,totpuf_epiMax,2017-11-08,2017,312
BM,doc_epiMax,2018-09-04,2018,247
BM,totpuf_epiMax,2018-07-09,2018,190
CB,doc_epiMax,1986-04-23,1986,113
CB,totpuf_epiMax,1986-04-23,1986,113
CB,doc_epiMax,1987-06-23,1987,174
CB,totpuf_epiMax,1987-08-13,1987,225
CB,doc_epiMax,1988-09-14,1988,258
CB,totpuf_epiMax,1988-04-21,1988,112
CB,doc_epiMax,1989-06-26,1989,177
CB,totpuf_epiMax,1989-08-23,1989,235
CB,doc_epiMax,1990-11-08,1990,312
CB,totpuf_epiMax,1990-08-20,1990,232
CB,doc_epiMax,1991-07-31,1991,212
CB,totpuf_epiMax,1991-05-09,1991,129
CB,doc_epiMax,1992-07-08,1992,190
CB,totpuf_epiMax,1992-07-08,1992,190
CB,doc_epiMax,1993-07-01,1993,182
CB,totpuf_epiMax,1993-07-29,1993,210
CB,doc_epiMax,1994-06-29,1994,180
CB,totpuf_epiMax,1994-11-15,1994,319
CB,doc_epiMax,1995-07-24,1995,205
CB,totpuf_epiMax,1995-06-27,1995,178
CB,doc_epiMax,1996-07-08,1996,190
CB,totpuf_epiMax,1996-07-08,1996,190
CB,doc_epiMax,1997-09-22,1997,265
CB,totpuf_epiMax,1997-07-29,1997,210
CB,doc_epiMax,1998-06-16,1998,167
CB,totpuf_epiMax,1998-04-20,1998,110
CB,doc_epiMax,1999-06-02,1999,153
CB,totpuf_epiMax,1999-08-25,1999,237
CB,doc_epiMax,2000-07-27,2000,209
CB,totpuf_epiMax,2000-05-01,2000,122
CB,doc_epiMax,2001-09-19,2001,262
CB,totpuf_epiMax,2001-06-26,2001,177
CB,doc_epiMax,2002-05-21,2002,141
CB,totpuf_epiMax,2002-05-21,2002,141
CB,doc_epiMax,2003-05-01,2003,121
CB,totpuf_epiMax,2003-05-01,2003,121
CB,doc_epiMax,2004-04-28,2004,119
CB,totpuf_epiMax,2004-05-27,2004,148
CB,doc_epiMax,2005-11-08,2005,312
CB,totpuf_epiMax,2005-11-08,2005,312
CB,doc_epiMax,2006-05-17,2006,137
CB,totpuf_epiMax,2006-06-13,2006,164
CB,doc_epiMax,2007-11-08,2007,312
CB,totpuf_epiMax,2007-06-18,2007,169
CB,doc_epiMax,2008-05-06,2008,127
CB,totpuf_epiMax,2008-07-02,2008,184
CB,doc_epiMax,2009-07-22,2009,203
CB,totpuf_epiMax,2009-04-27,2009,117
CB,doc_epiMax,2010-11-12,2010,316
CB,totpuf_epiMax,2010-05-11,2010,131
CB,doc_epiMax,2011-09-21,2011,264
CB,totpuf_epiMax,2011-06-29,2011,180
CB,doc_epiMax,2012-11-05,2012,310
CB,totpuf_epiMax,2012-10-17,2012,291
CB,doc_epiMax,2013-11-07,2013,311
CB,totpuf_epiMax,2013-07-09,2013,190
CB,doc_epiMax,2014-10-08,2014,281
CB,totpuf_epiMax,2014-09-10,2014,253
CB,doc_epiMax,2015-05-20,2015,140
CB,totpuf_epiMax,2015-07-14,2015,195
CB,doc_epiMax,2016-07-21,2016,203
CB,totpuf_epiMax,2016-07-21,2016,203
CB,doc_epiMax,2017-07-11,2017,192
CB,totpuf_epiMax,2017-09-07,2017,250
CB,doc_epiMax,2018-11-05,2018,309
CB,totpuf_epiMax,2018-05-14,2018,134
CR,doc_epiMax,1985-08-22,1985,234
CR,doc_epiMax,1986-05-22,1986,142
CR,totpuf_epiMax,1986-04-22,1986,112
CR,doc_epiMax,1987-07-16,1987,197
CR,totpuf_epiMax,1987-05-20,1987,140
CR,doc_epiMax,1988-11-08,1988,313
CR,totpuf_epiMax,1988-05-26,1988,147
CR,doc_epiMax,1989-08-24,1989,236
CR,totpuf_epiMax,1989-06-01,1989,152
CR,doc_epiMax,1990-08-23,1990,235
CR,totpuf_epiMax,1990-11-14,1990,318
CR,doc_epiMax,1991-06-06,1991,157
CR,totpuf_epiMax,1991-10-31,1991,304
CR,doc_epiMax,1992-10-20,1992,294
CR,totpuf_epiMax,1992-11-09,1992,314
CR,doc_epiMax,1993-08-24,1993,236
CR,totpuf_epiMax,1993-10-20,1993,293
CR,doc_epiMax,1994-09-22,1994,265
CR,totpuf_epiMax,1994-11-16,1994,320
CR,doc_epiMax,1995-08-23,1995,235
CR,totpuf_epiMax,1995-06-28,1995,179
CR,doc_epiMax,1996-09-04,1996,248
CR,totpuf_epiMax,1996-10-01,1996,275
CR,doc_epiMax,1997-08-25,1997,237
CR,totpuf_epiMax,1997-10-20,1997,293
CR,doc_epiMax,1998-04-22,1998,112
CR,totpuf_epiMax,1998-11-04,1998,308
CR,doc_epiMax,1999-08-25,1999,237
CR,totpuf_epiMax,1999-08-25,1999,237
CR,doc_epiMax,2000-06-01,2000,153
CR,totpuf_epiMax,2000-11-15,2000,320
CR,doc_epiMax,2001-06-28,2001,179
CR,totpuf_epiMax,2001-11-13,2001,317
CR,doc_epiMax,2002-06-20,2002,171
CR,totpuf_epiMax,2002-04-25,2002,115
CR,doc_epiMax,2003-08-21,2003,233
CR,totpuf_epiMax,2003-05-28,2003,148
CR,doc_epiMax,2004-10-13,2004,287
CR,totpuf_epiMax,2004-04-29,2004,120
CR,doc_epiMax,2005-07-14,2005,195
CR,totpuf_epiMax,2005-11-15,2005,319
CR,doc_epiMax,2006-08-10,2006,222
CR,totpuf_epiMax,2006-11-03,2006,307
CR,doc_epiMax,2007-10-11,2007,284
CR,totpuf_epiMax,2007-08-16,2007,228
CR,doc_epiMax,2008-07-02,2008,184
CR,totpuf_epiMax,2008-10-22,2008,296
CR,doc_epiMax,2009-08-20,2009,232
CR,totpuf_epiMax,2009-04-28,2009,118
CR,doc_epiMax,2010-11-10,2010,314
CR,totpuf_epiMax,2010-10-29,2010,302
CR,doc_epiMax,2011-08-11,2011,223
CR,totpuf_epiMax,2011-09-22,2011,265
CR,doc_epiMax,2012-07-11,2012,193
CR,totpuf_epiMax,2012-10-18,2012,292
CR,doc_epiMax,2013-06-11,2013,162
CR,totpuf_epiMax,2013-10-01,2013,274
CR,doc_epiMax,2014-06-18,2014,169
CR,totpuf_epiMax,2014-07-17,2014,198
CR,doc_epiMax,2015-09-10,2015,253
CR,totpuf_epiMax,2015-04-20,2015,110
CR,doc_epiMax,2016-07-19,2016,201
CR,totpuf_epiMax,2016-07-19,2016,201
CR,doc_epiMax,2017-07-12,2017,193
CR,totpuf_epiMax,2017-04-18,2017,108
CR,doc_epiMax,2018-07-10,2018,191
CR,totpuf_epiMax,2018-11-11,2018,315
FI,doc_epiMax,1996-07-10,1996,192
FI,totpuf_epiMax,1996-07-10,1996,192
FI,doc_epiMax,1997-07-08,1997,189
FI,totpuf_epiMax,1997-05-27,1997,147
FI,doc_epiMax,1998-10-26,1998,299
FI,totpuf_epiMax,1998-03-10,1998,69
FI,doc_epiMax,1999-08-31,1999,243
FI,totpuf_epiMax,1999-10-25,1999,298
FI,doc_epiMax,2000-03-16,2000,76
FI,totpuf_epiMax,2000-03-30,2000,90
FI,doc_epiMax,2001-07-03,2001,184
FI,totpuf_epiMax,2001-05-23,2001,143
FI,doc_epiMax,2002-09-25,2002,268
FI,totpuf_epiMax,2002-04-25,2002,115
FI,doc_epiMax,2003-08-06,2003,218
FI,totpuf_epiMax,2003-04-18,2003,108
FI,doc_epiMax,2004-05-12,2004,133
FI,totpuf_epiMax,2004-11-10,2004,315
FI,doc_epiMax,2005-09-29,2005,272
FI,totpuf_epiMax,2005-05-02,2005,122
FI,doc_epiMax,2006-08-10,2006,222
FI,totpuf_epiMax,2006-06-15,2006,166
FI,doc_epiMax,2007-09-21,2007,264
FI,totpuf_epiMax,2007-09-21,2007,264
FI,doc_epiMax,2008-11-10,2008,315
FI,totpuf_epiMax,2008-08-07,2008,220
FI,doc_epiMax,2009-08-06,2009,218
FI,totpuf_epiMax,2009-11-03,2009,307
FI,doc_epiMax,2010-04-16,2010,106
FI,totpuf_epiMax,2010-10-29,2010,302
FI,doc_epiMax,2011-06-16,2011,167
FI,totpuf_epiMax,2011-06-03,2011,154
FI,doc_epiMax,2012-09-06,2012,250
FI,totpuf_epiMax,2012-06-27,2012,179
FI,doc_epiMax,2013-05-20,2013,140
FI,totpuf_epiMax,2013-11-01,2013,305
FI,doc_epiMax,2014-05-13,2014,133
FI,totpuf_epiMax,2014-06-11,2014,162
FI,doc_epiMax,2015-10-08,2015,281
FI,totpuf_epiMax,2015-11-04,2015,308
FI,doc_epiMax,2016-09-27,2016,271
FI,totpuf_epiMax,2016-04-04,2016,95
FI,doc_epiMax,2017-07-13,2017,194
FI,totpuf_epiMax,2017-04-20,2017,110
FI,doc_epiMax,2018-07-12,2018,193
FI,totpuf_epiMax,2018-06-27,2018,178
ME,totpuf_epiMax,1995-10-25,1995,298
ME,doc_epiMax,1996-07-08,1996,190
ME,totpuf_epiMax,1996-11-08,1996,313
ME,doc_epiMax,1997-06-11,1997,162
ME,totpuf_epiMax,1997-10-30,1997,303
ME,doc_epiMax,1998-08-02,1998,214
ME,totpuf_epiMax,1998-11-23,1998,327
ME,doc_epiMax,1999-10-26,1999,299
ME,totpuf_epiMax,1999-03-29,1999,88
ME,doc_epiMax,2000-07-31,2000,213
ME,totpuf_epiMax,2000-10-24,2000,298
ME,doc_epiMax,2001-04-23,2001,113
ME,totpuf_epiMax,2001-10-22,2001,295
ME,doc_epiMax,2002-09-23,2002,266
ME,totpuf_epiMax,2002-10-21,2002,294
ME,doc_epiMax,2003-08-04,2003,216
ME,totpuf_epiMax,2003-10-27,2003,300
ME,doc_epiMax,2004-05-10,2004,131
ME,totpuf_epiMax,2004-11-03,2004,308
ME,doc_epiMax,2005-08-01,2005,213
ME,totpuf_epiMax,2005-05-09,2005,129
ME,doc_epiMax,2006-06-12,2006,163
ME,totpuf_epiMax,2006-10-30,2006,303
ME,doc_epiMax,2007-10-01,2007,274
ME,totpuf_epiMax,2007-10-29,2007,302
ME,doc_epiMax,2008-08-04,2008,217
ME,totpuf_epiMax,2008-07-07,2008,189
ME,doc_epiMax,2009-10-28,2009,301
ME,totpuf_epiMax,2009-04-15,2009,105
ME,doc_epiMax,2010-04-13,2010,103
ME,totpuf_epiMax,2010-03-29,2010,88
ME,doc_epiMax,2011-06-13,2011,164
ME,totpuf_epiMax,2011-10-31,2011,304
ME,doc_epiMax,2012-09-04,2012,248
ME,totpuf_epiMax,2012-11-29,2012,334
ME,doc_epiMax,2013-05-14,2013,134
ME,totpuf_epiMax,2013-10-29,2013,302
ME,doc_epiMax,2014-07-07,2014,188
ME,totpuf_epiMax,2014-10-30,2014,303
ME,doc_epiMax,2015-08-03,2015,215
ME,totpuf_epiMax,2015-04-10,2015,100
ME,doc_epiMax,2016-06-07,2016,159
ME,totpuf_epiMax,2016-03-28,2016,88
ME,doc_epiMax,2017-12-19,2017,353
ME,totpuf_epiMax,2017-12-19,2017,353
ME,doc_epiMax,2018-07-09,2018,190
ME,totpuf_epiMax,2018-04-05,2018,95
MO,totpuf_epiMax,1995-11-07,1995,311
MO,doc_epiMax,1996-07-09,1996,191
MO,totpuf_epiMax,1996-10-16,1996,290
MO,doc_epiMax,1997-09-30,1997,273
MO,totpuf_epiMax,1997-10-30,1997,303
MO,doc_epiMax,1998-08-02,1998,214
MO,totpuf_epiMax,1998-03-17,1998,76
MO,doc_epiMax,1999-10-26,1999,299
MO,totpuf_epiMax,1999-07-19,1999,200
MO,doc_epiMax,2000-03-13,2000,73
MO,totpuf_epiMax,2000-11-27,2000,332
MO,doc_epiMax,2001-11-26,2001,330
MO,totpuf_epiMax,2001-09-26,2001,269
MO,doc_epiMax,2002-09-24,2002,267
MO,totpuf_epiMax,2002-10-22,2002,295
MO,doc_epiMax,2003-08-05,2003,217
MO,totpuf_epiMax,2003-10-29,2003,302
MO,doc_epiMax,2004-07-07,2004,189
MO,totpuf_epiMax,2004-11-04,2004,309
MO,doc_epiMax,2005-08-03,2005,215
MO,totpuf_epiMax,2005-04-18,2005,108
MO,doc_epiMax,2006-07-12,2006,193
MO,totpuf_epiMax,2006-05-16,2006,136
MO,doc_epiMax,2007-07-09,2007,190
MO,totpuf_epiMax,2007-10-29,2007,302
MO,doc_epiMax,2008-07-08,2008,190
MO,totpuf_epiMax,2008-10-31,2008,305
MO,doc_epiMax,2009-09-30,2009,273
MO,totpuf_epiMax,2009-12-04,2009,338
MO,doc_epiMax,2010-04-12,2010,102
MO,totpuf_epiMax,2010-03-31,2010,90
MO,doc_epiMax,2011-06-14,2011,165
MO,totpuf_epiMax,2011-10-04,2011,277
MO,doc_epiMax,2012-10-02,2012,276
MO,totpuf_epiMax,2012-05-16,2012,137
MO,doc_epiMax,2013-05-08,2013,128
MO,totpuf_epiMax,2013-10-30,2013,303
MO,doc_epiMax,2014-06-10,2014,161
MO,totpuf_epiMax,2014-11-05,2014,309
MO,doc_epiMax,2015-10-07,2015,280
MO,totpuf_epiMax,2015-11-03,2015,307
MO,doc_epiMax,2016-05-11,2016,132
MO,totpuf_epiMax,2016-10-03,2016,277
MO,doc_epiMax,2017-09-12,2017,255
MO,totpuf_epiMax,2017-11-03,2017,307
MO,doc_epiMax,2018-06-12,2018,163
MO,totpuf_epiMax,2018-10-31,2018,304
SP,doc_epiMax,1985-08-19,1985,231
SP,doc_epiMax,1986-08-11,1986,223
SP,totpuf_epiMax,1986-04-24,1986,114
SP,doc_epiMax,1987-08-11,1987,223
SP,totpuf_epiMax,1987-11-02,1987,306
SP,doc_epiMax,1988-08-16,1988,229
SP,totpuf_epiMax,1988-04-25,1988,116
SP,doc_epiMax,1989-08-21,1989,233
SP,totpuf_epiMax,1989-11-14,1989,318
SP,doc_epiMax,1990-09-19,1990,262
SP,totpuf_epiMax,1990-11-12,1990,316
