lakeid,metric,sampledate,year,daynum
TB,energy,1987-07-28,1987,209
TB,energy,1988-08-16,1988,229
TB,energy,1989-07-24,1989,205
TB,energy,1990-09-06,1990,249
TB,energy,1991-08-12,1991,224
TB,energy,1992-08-10,1992,223
TB,energy,1993-08-23,1993,235
TB,energy,1994-09-20,1994,263
TB,energy,1995-08-08,1995,220
TB,energy,1996-09-04,1996,248
TB,energy,1997-08-11,1997,223
TB,energy,1998-08-10,1998,222
TB,energy,1999-07-26,1999,207
TB,energy,2000-08-23,2000,236
TB,energy,2001-08-07,2001,219
TB,energy,2002-07-31,2002,212
TB,energy,2003-08-20,2003,232
TB,energy,2004-08-03,2004,216
TB,energy,2005-07-25,2005,206
TB,energy,2006-08-08,2006,220
TB,energy,2007-08-02,2007,214
TB,energy,2008-07-28,2008,210
TB,energy,2009-09-15,2009,258
TB,energy,2010-09-01,2010,244
TB,energy,2011-09-09,2011,252
TB,energy,2012-07-23,2012,205
TB,energy,2013-08-06,2013,218
TB,energy,2014-08-25,2014,237
TB,energy,2015-07-28,2015,209
TB,energy,2016-08-16,2016,229
TB,energy,2017-08-07,2017,219
TB,energy,2018-08-21,2018,233
TB,energy,2019-07-29,2019,210
TB,energy,2020-07-01,2020,183
TR,energy,1981-08-26,1981,238
TR,energy,1982-07-19,1982,200
TR,energy,1983-08-03,1983,215
TR,energy,1984-08-15,1984,228
TR,energy,1985-08-06,1985,218
TR,energy,1986-07-28,1986,209
TR,energy,1987-07-27,1987,208
TR,energy,1988-08-15,1988,228
TR,energy,1989-07-26,1989,207
TR,energy,1990-07-23,1990,204
TR,energy,1991-08-28,1991,240
TR,energy,1992-08-24,1992,237
TR,energy,1993-08-25,1993,237
TR,energy,1994-07-26,1994,207
TR,energy,1995-08-09,1995,221
TR,energy,1996-09-06,1996,250
TR,energy,1997-08-12,1997,224
TR,energy,1998-08-13,1998,225
TR,energy,1999-07-27,1999,208
TR,energy,2000-08-22,2000,235
TR,energy,2001-08-08,2001,220
TR,energy,2002-07-29,2002,210
TR,energy,2003-08-19,2003,231
TR,energy,2004-08-04,2004,217
TR,energy,2005-08-11,2005,223
TR,energy,2006-08-08,2006,220
TR,energy,2007-07-31,2007,212
TR,energy,2008-07-31,2008,213
TR,energy,2009-08-18,2009,230
TR,energy,2010-08-04,2010,216
TR,energy,2011-07-28,2011,209
TR,energy,2012-07-24,2012,206
TR,energy,2013-09-05,2013,248
TR,energy,2014-08-27,2014,239
TR,energy,2015-08-13,2015,225
TR,energy,2016-08-19,2016,232
TR,energy,2017-08-10,2017,222
TR,energy,2018-08-09,2018,221
TR,energy,2019-07-18,2019,199
TR,energy,2020-07-06,2020,188
WI,energy,1996-08-07,1996,220
WI,energy,1997-06-24,1997,175
WI,energy,1998-06-24,1998,175
WI,energy,1999-08-03,1999,215
WI,energy,2000-08-14,2000,227
WI,energy,2001-08-01,2001,213
WI,energy,2002-07-18,2002,199
WI,energy,2003-08-22,2003,234
WI,energy,2004-07-22,2004,204
WI,energy,2005-08-04,2005,216
WI,energy,2006-08-09,2006,221
WI,energy,2007-07-11,2007,192
WI,energy,2008-07-22,2008,204
WI,energy,2009-08-17,2009,229
WI,energy,2010-07-21,2010,202
WI,energy,2011-07-26,2011,207
WI,energy,2012-07-12,2012,194
WI,energy,2013-07-22,2013,203
WI,energy,2014-06-24,2014,175
WI,energy,2015-08-17,2015,229
WI,energy,2016-08-17,2016,230
WI,energy,2017-06-14,2017,165
WI,energy,2018-07-13,2018,194
WI,energy,2019-07-11,2019,192
WI,energy,2020-06-08,2020,160
AL,stability,1981-06-03,1981,154
AL,stability,1982-06-09,1982,160
AL,stability,1983-06-22,1983,173
AL,stability,1984-07-18,1984,200
AL,stability,1985-08-07,1985,219
AL,stability,1986-07-28,1986,209
AL,stability,1987-07-13,1987,194
AL,stability,1988-06-20,1988,172
AL,stability,1989-08-07,1989,219
AL,stability,1990-04-30,1990,120
AL,stability,1991-08-27,1991,239
AL,stability,1992-08-12,1992,225
AL,stability,1993-07-26,1993,207
AL,stability,1994-07-12,1994,193
AL,stability,1995-06-26,1995,177
AL,stability,1996-06-12,1996,164
AL,stability,1997-07-02,1997,183
AL,stability,1998-07-29,1998,210
AL,stability,1999-08-10,1999,222
AL,stability,2000-06-02,2000,154
AL,stability,2001-09-05,2001,248
AL,stability,2002-07-16,2002,197
AL,stability,2003-08-06,2003,218
AL,stability,2004-07-22,2004,204
AL,stability,2005-06-14,2005,165
AL,stability,2006-08-09,2006,221
AL,stability,2007-06-19,2007,170
AL,stability,2008-08-25,2008,238
AL,stability,2009-07-06,2009,187
AL,stability,2010-05-24,2010,144
AL,stability,2011-07-12,2011,193
AL,stability,2012-08-06,2012,219
AL,stability,2013-07-22,2013,203
AL,stability,2014-06-02,2014,153
AL,stability,2015-07-27,2015,208
AL,stability,2016-06-20,2016,172
AL,stability,2017-08-22,2017,234
AL,stability,2018-05-29,2018,149
AL,stability,2019-07-16,2019,197
AL,stability,2020-07-02,2020,184
BM,stability,1981-06-17,1981,168
BM,stability,1982-08-05,1982,217
BM,stability,1983-09-07,1983,250
BM,stability,1984-09-04,1984,248
BM,stability,1985-08-08,1985,220
BM,stability,1986-08-25,1986,237
BM,stability,1987-08-11,1987,223
BM,stability,1988-08-18,1988,231
BM,stability,1989-07-25,1989,206
BM,stability,1990-08-21,1990,233
BM,stability,1991-08-27,1991,239
BM,stability,1992-06-18,1992,170
BM,stability,1993-07-28,1993,209
BM,stability,1994-08-10,1994,222
BM,stability,1995-08-23,1995,235
BM,stability,1996-07-23,1996,205
BM,stability,1997-06-30,1997,181
BM,stability,1998-07-28,1998,209
BM,stability,1999-07-13,1999,194
BM,stability,2000-09-07,2000,251
BM,stability,2001-07-25,2001,206
BM,stability,2002-07-30,2002,211
BM,stability,2003-09-02,2003,245
BM,stability,2004-08-30,2004,243
BM,stability,2005-06-28,2005,179
BM,stability,2006-08-07,2006,219
BM,stability,2007-09-11,2007,254
BM,stability,2008-08-28,2008,241
BM,stability,2009-08-17,2009,229
BM,stability,2010-08-02,2010,214
BM,stability,2011-08-23,2011,235
BM,stability,2012-08-09,2012,222
BM,stability,2013-07-25,2013,206
BM,stability,2014-09-09,2014,252
BM,stability,2015-07-29,2015,210
BM,stability,2016-08-16,2016,229
BM,stability,2017-08-22,2017,234
BM,stability,2018-07-23,2018,204
BM,stability,2019-07-29,2019,210
BM,stability,2020-08-05,2020,218
CB,stability,1981-09-10,1981,253
CB,stability,1982-05-24,1982,144
CB,stability,1983-07-19,1983,200
CB,stability,1984-06-18,1984,170
CB,stability,1985-05-14,1985,134
CB,stability,1986-05-06,1986,126
CB,stability,1987-06-03,1987,154
CB,stability,1988-06-08,1988,160
CB,stability,1989-07-11,1989,192
CB,stability,1990-07-11,1990,192
CB,stability,1991-06-03,1991,154
CB,stability,1992-06-04,1992,156
CB,stability,1993-07-12,1993,193
CB,stability,1994-06-14,1994,165
CB,stability,1995-06-27,1995,178
CB,stability,1996-07-08,1996,190
CB,stability,1997-06-02,1997,153
CB,stability,1998-06-16,1998,167
CB,stability,1999-07-26,1999,207
CB,stability,2000-06-14,2000,166
CB,stability,2001-07-24,2001,205
CB,stability,2002-07-01,2002,182
CB,stability,2003-07-08,2003,189
CB,stability,2004-07-20,2004,202
CB,stability,2005-07-13,2005,194
CB,stability,2006-07-12,2006,193
CB,stability,2007-06-18,2007,169
CB,stability,2008-07-02,2008,184
CB,stability,2009-06-23,2009,174
CB,stability,2010-07-19,2010,200
CB,stability,2011-07-11,2011,192
CB,stability,2012-07-24,2012,206
CB,stability,2013-06-11,2013,162
CB,stability,2014-07-01,2014,182
CB,stability,2015-07-29,2015,210
CB,stability,2016-07-21,2016,203
CB,stability,2017-06-14,2017,165
CB,stability,2018-07-09,2018,190
CB,stability,2019-07-15,2019,196
CB,stability,2020-07-03,2020,185
CR,stability,1981-07-27,1981,208
CR,stability,1982-08-03,1982,215
CR,stability,1983-08-16,1983,228
CR,stability,1984-08-13,1984,226
CR,stability,1985-08-22,1985,234
CR,stability,1986-08-27,1986,239
CR,stability,1987-09-08,1987,251
CR,stability,1988-08-17,1988,230
CR,stability,1989-08-24,1989,236
CR,stability,1990-08-09,1990,221
CR,stability,1991-06-20,1991,171
CR,stability,1992-08-25,1992,238
CR,stability,1993-07-28,1993,209
CR,stability,1994-06-16,1994,167
CR,stability,1995-08-23,1995,235
CR,stability,1996-09-04,1996,248
CR,stability,1997-07-28,1997,209
CR,stability,1998-09-10,1998,253
CR,stability,1999-09-08,1999,251
CR,stability,2000-08-10,2000,223
CR,stability,2001-09-06,2001,249
CR,stability,2002-08-15,2002,227
CR,stability,2003-08-07,2003,219
CR,stability,2004-08-19,2004,232
CR,stability,2005-07-28,2005,209
CR,stability,2006-08-10,2006,222
CR,stability,2007-07-19,2007,200
CR,stability,2008-06-18,2008,170
CR,stability,2009-08-05,2009,217
CR,stability,2010-08-11,2010,223
CR,stability,2011-08-24,2011,236
CR,stability,2012-07-26,2012,208
CR,stability,2013-06-11,2013,162
CR,stability,2014-08-28,2014,240
CR,stability,2015-08-10,2015,222
CR,stability,2016-08-17,2016,230
CR,stability,2017-08-08,2017,220
CR,stability,2018-07-10,2018,191
CR,stability,2019-07-31,2019,212
CR,stability,2020-08-04,2020,217
FI,stability,1996-08-21,1996,234
FI,stability,1997-07-22,1997,203
FI,stability,1998-08-05,1998,217
FI,stability,1999-07-20,1999,201
FI,stability,2000-08-02,2000,215
FI,stability,2001-07-18,2001,199
FI,stability,2002-07-02,2002,183
FI,stability,2003-07-09,2003,190
FI,stability,2004-08-05,2004,218
FI,stability,2005-07-07,2005,188
FI,stability,2006-07-13,2006,194
FI,stability,2007-08-22,2007,234
FI,stability,2008-07-10,2008,192
FI,stability,2009-06-24,2009,175
FI,stability,2010-08-06,2010,218
FI,stability,2011-08-11,2011,223
FI,stability,2012-07-09,2012,191
FI,stability,2013-09-12,2013,255
FI,stability,2014-07-08,2014,189
FI,stability,2015-08-18,2015,230
FI,stability,2016-06-06,2016,158
FI,stability,2017-06-29,2017,180
FI,stability,2018-07-26,2018,207
FI,stability,2019-09-10,2019,253
ME,stability,1995-07-18,1995,199
ME,stability,1996-07-08,1996,190
ME,stability,1997-08-06,1997,218
ME,stability,1998-07-23,1998,204
ME,stability,1999-07-06,1999,187
ME,stability,2000-05-09,2000,130
ME,stability,2001-06-18,2001,169
ME,stability,2002-08-12,2002,224
ME,stability,2003-08-04,2003,216
ME,stability,2004-06-21,2004,173
ME,stability,2005-09-26,2005,269
ME,stability,2006-09-06,2006,249
ME,stability,2007-08-20,2007,232
ME,stability,2008-08-18,2008,231
ME,stability,2009-09-02,2009,245
ME,stability,2010-08-16,2010,228
ME,stability,2011-07-25,2011,206
ME,stability,2012-08-06,2012,219
ME,stability,2013-07-22,2013,203
ME,stability,2014-09-02,2014,245
ME,stability,2015-08-03,2015,215
ME,stability,2016-07-18,2016,200
ME,stability,2017-08-23,2017,235
ME,stability,2018-08-22,2018,234
ME,stability,2019-09-04,2019,247
ME,stability,2020-08-06,2020,219
MO,stability,1995-08-14,1995,226
MO,stability,1996-08-05,1996,218
MO,stability,1997-07-24,1997,205
MO,stability,1998-06-22,1998,173
MO,stability,1999-08-17,1999,229
MO,stability,2000-08-01,2000,214
MO,stability,2001-06-18,2001,169
MO,stability,2002-07-26,2002,207
MO,stability,2003-09-03,2003,246
MO,stability,2004-08-05,2004,218
MO,stability,2005-08-15,2005,227
MO,stability,2006-08-21,2006,233
MO,stability,2007-07-09,2007,190
MO,stability,2008-09-05,2008,249
MO,stability,2009-08-20,2009,232
MO,stability,2010-07-20,2010,201
MO,stability,2011-08-09,2011,221
MO,stability,2012-09-05,2012,249
MO,stability,2013-09-10,2013,253
MO,stability,2014-09-08,2014,251
MO,stability,2015-08-21,2015,233
MO,stability,2016-07-19,2016,201
MO,stability,2017-08-08,2017,220
MO,stability,2018-08-21,2018,233
MO,stability,2019-07-23,2019,204
MO,stability,2020-07-09,2020,191
SP,stability,1981-08-25,1981,237
SP,stability,1982-08-02,1982,214
SP,stability,1983-09-06,1983,249
SP,stability,1984-08-16,1984,229
SP,stability,1985-07-22,1985,203
SP,stability,1986-08-25,1986,237
SP,stability,1987-08-26,1987,238
SP,stability,1988-08-16,1988,229
SP,stability,1989-08-21,1989,233
SP,stability,1990-08-21,1990,233
SP,stability,1991-07-01,1991,182
SP,stability,1992-08-24,1992,237
SP,stability,1993-08-11,1993,223
SP,stability,1994-08-09,1994,221
SP,stability,1995-08-07,1995,219
SP,stability,1996-07-25,1996,207
SP,stability,1997-07-29,1997,210
SP,stability,1998-08-12,1998,224
SP,stability,1999-08-10,1999,222
SP,stability,2000-09-06,2000,250
SP,stability,2001-09-04,2001,247
SP,stability,2002-07-30,2002,211
SP,stability,2003-08-20,2003,232
SP,stability,2004-08-02,2004,215
SP,stability,2005-08-22,2005,234
SP,stability,2006-07-26,2006,207
SP,stability,2007-09-11,2007,254
SP,stability,2008-08-25,2008,238
SP,stability,2009-09-03,2009,246
SP,stability,2010-08-03,2010,215
SP,stability,2011-08-22,2011,234
SP,stability,2012-08-09,2012,222
SP,stability,2013-07-23,2013,204
SP,stability,2014-08-25,2014,237
SP,stability,2015-08-11,2015,223
SP,stability,2016-07-06,2016,188
SP,stability,2017-08-21,2017,233
SP,stability,2018-07-11,2018,192
SP,stability,2019-07-30,2019,211
SP,stability,2020-07-03,2020,185
TB,stability,1981-07-15,1981,196
TB,stability,1982-07-22,1982,203
TB,stability,1983-07-19,1983,200
TB,stability,1984-07-02,1984,184
TB,stability,1985-08-06,1985,218
TB,stability,1986-07-01,1986,182
TB,stability,1987-06-22,1987,173
TB,stability,1988-06-20,1988,172
TB,stability,1989-07-24,1989,205
TB,stability,1990-06-27,1990,178
TB,stability,1991-08-12,1991,224
TB,stability,1992-06-01,1992,153
TB,stability,1993-07-26,1993,207
TB,stability,1994-05-19,1994,139
TB,stability,1995-06-01,1995,152
TB,stability,1996-05-31,1996,152
TB,stability,1997-06-04,1997,155
TB,stability,1998-06-17,1998,168
TB,stability,1999-07-26,1999,207
TB,stability,2000-05-03,2000,124
TB,stability,2001-06-25,2001,176
TB,stability,2002-07-01,2002,182
TB,stability,2003-08-20,2003,232
TB,stability,2004-08-03,2004,216
TB,stability,2005-06-01,2005,152
TB,stability,2006-06-01,2006,152
TB,stability,2007-08-02,2007,214
TB,stability,2008-06-30,2008,182
TB,stability,2009-06-22,2009,173
TB,stability,2010-05-25,2010,145
TB,stability,2011-07-25,2011,206
TB,stability,2012-07-23,2012,205
TB,stability,2013-06-25,2013,176
TB,stability,2014-06-16,2014,167
TB,stability,2015-06-03,2015,154
TB,stability,2016-05-24,2016,145
TB,stability,2017-06-15,2017,166
TB,stability,2018-05-16,2018,136
TB,stability,2019-06-04,2019,155
TB,stability,2020-07-01,2020,183
TR,stability,1981-08-10,1981,222
TR,stability,1982-08-03,1982,215
TR,stability,1983-09-08,1983,251
TR,stability,1984-07-16,1984,198
TR,stability,1985-08-20,1985,232
TR,stability,1986-07-28,1986,209
TR,stability,1987-08-25,1987,237
TR,stability,1988-08-29,1988,242
TR,stability,1989-07-11,1989,192
TR,stability,1990-08-07,1990,219
TR,stability,1991-07-03,1991,184
TR,stability,1992-08-24,1992,237
TR,stability,1993-08-10,1993,222
TR,stability,1994-08-08,1994,220
TR,stability,1995-08-24,1995,236
TR,stability,1996-07-09,1996,191
TR,stability,1997-08-12,1997,224
TR,stability,1998-07-29,1998,210
TR,stability,1999-09-08,1999,251
TR,stability,2000-09-19,2000,263
TR,stability,2001-09-07,2001,250
TR,stability,2002-07-02,2002,183
TR,stability,2003-08-19,2003,231
TR,stability,2004-08-19,2004,232
TR,stability,2005-07-27,2005,208
TR,stability,2006-07-24,2006,205
TR,stability,2007-09-12,2007,255
TR,stability,2008-08-27,2008,240
TR,stability,2009-08-03,2009,215
TR,stability,2010-09-02,2010,245
TR,stability,2011-08-25,2011,237
TR,stability,2012-08-21,2012,234
TR,stability,2013-07-24,2013,205
TR,stability,2014-07-16,2014,197
TR,stability,2015-07-30,2015,211
TR,stability,2016-07-22,2016,204
TR,stability,2017-08-24,2017,236
TR,stability,2018-07-12,2018,193
TR,stability,2019-08-01,2019,213
TR,stability,2020-09-10,2020,254
WI,stability,1996-08-07,1996,220
WI,stability,1997-06-24,1997,175
WI,stability,1998-06-24,1998,175
WI,stability,1999-06-08,1999,159
WI,stability,2000-06-20,2000,172
WI,stability,2001-08-01,2001,213
WI,stability,2002-07-03,2002,184
WI,stability,2003-06-25,2003,176
WI,stability,2004-05-13,2004,134
WI,stability,2005-06-22,2005,173
WI,stability,2006-06-01,2006,152
WI,stability,2007-08-08,2007,220
WI,stability,2008-07-22,2008,204
WI,stability,2009-06-22,2009,173
WI,stability,2010-05-26,2010,146
WI,stability,2011-10-05,2011,278
WI,stability,2012-05-03,2012,124
WI,stability,2013-07-22,2013,203
WI,stability,2014-06-24,2014,175
WI,stability,2015-09-08,2015,251
WI,stability,2016-05-25,2016,146
WI,stability,2017-06-14,2017,165
WI,stability,2018-05-31,2018,151
WI,stability,2019-07-11,2019,192
WI,stability,2020-06-08,2020,160
AL,anoxia,1981-08-27,1981,239
AL,anoxia,1982-09-08,1982,251
AL,anoxia,1983-07-05,1983,186
AL,anoxia,1984-08-14,1984,227
AL,anoxia,1985-08-07,1985,219
AL,anoxia,1986-03-31,1986,90
AL,anoxia,1987-06-29,1987,180
AL,anoxia,1988-03-21,1988,81
AL,anoxia,1989-08-22,1989,234
AL,anoxia,1990-02-27,1990,58
AL,anoxia,1991-07-15,1991,196
AL,anoxia,1992-03-04,1992,64
AL,anoxia,1993-03-23,1993,82
AL,anoxia,1994-06-06,1994,157
AL,anoxia,1995-08-08,1995,220
AL,anoxia,1996-04-08,1996,99
AL,anoxia,1997-07-02,1997,183
AL,anoxia,1998-03-16,1998,75
AL,anoxia,1999-05-06,1999,126
AL,anoxia,2000-07-12,2000,194
AL,anoxia,2001-04-02,2001,92
AL,anoxia,2002-09-24,2002,267
AL,anoxia,2003-02-26,2003,57
AL,anoxia,2004-10-25,2004,299
AL,anoxia,2005-05-31,2005,151
AL,anoxia,2006-03-28,2006,87
AL,anoxia,2007-08-30,2007,242
AL,anoxia,2008-03-25,2008,85
AL,anoxia,2009-08-04,2009,216
AL,anoxia,2010-08-18,2010,230
AL,anoxia,2011-05-31,2011,151
AL,anoxia,2012-07-10,2012,192
AL,anoxia,2013-07-11,2013,192
AL,anoxia,2014-03-27,2014,86
AL,anoxia,2015-07-13,2015,194
AL,anoxia,2016-07-05,2016,187
AL,anoxia,2017-10-04,2017,277
AL,anoxia,2018-10-02,2018,275
AL,anoxia,2019-09-23,2019,266
AL,anoxia,2020-09-08,2020,252
BM,anoxia,1981-08-26,1981,238
BM,anoxia,1982-09-08,1982,251
BM,anoxia,1983-09-07,1983,250
BM,anoxia,1984-08-13,1984,226
BM,anoxia,1985-08-08,1985,220
BM,anoxia,1986-08-12,1986,224
BM,anoxia,1987-09-09,1987,252
BM,anoxia,1988-08-30,1988,243
BM,anoxia,1989-09-20,1989,263
BM,anoxia,1990-09-05,1990,248
BM,anoxia,1991-09-09,1991,252
BM,anoxia,1992-08-25,1992,238
BM,anoxia,1993-08-26,1993,238
BM,anoxia,1994-09-19,1994,262
BM,anoxia,1995-09-20,1995,263
BM,anoxia,1996-09-17,1996,261
BM,anoxia,1997-09-22,1997,265
BM,anoxia,1998-09-21,1998,264
BM,anoxia,1999-09-07,1999,250
BM,anoxia,2000-08-24,2000,237
BM,anoxia,2001-09-17,2001,260
BM,anoxia,2002-09-23,2002,266
BM,anoxia,2003-09-17,2003,260
BM,anoxia,2004-09-13,2004,257
BM,anoxia,2005-09-22,2005,265
BM,anoxia,2006-09-05,2006,248
BM,anoxia,2007-09-11,2007,254
BM,anoxia,2008-09-08,2008,252
BM,anoxia,2009-09-14,2009,257
BM,anoxia,2010-08-17,2010,229
BM,anoxia,2011-09-19,2011,262
BM,anoxia,2012-09-04,2012,248
BM,anoxia,2013-09-18,2013,261
BM,anoxia,2014-03-27,2014,86
BM,anoxia,2015-09-23,2015,266
BM,anoxia,2016-09-13,2016,257
BM,anoxia,2017-10-03,2017,276
BM,anoxia,2018-09-19,2018,262
BM,anoxia,2019-09-24,2019,267
BM,anoxia,2020-09-08,2020,252
CB,anoxia,1981-07-30,1981,211
CB,anoxia,1982-02-22,1982,53
CB,anoxia,1983-09-07,1983,250
CB,anoxia,1984-02-20,1984,51
CB,anoxia,1985-02-26,1985,57
CB,anoxia,1986-02-25,1986,56
CB,anoxia,1987-03-19,1987,78
CB,anoxia,1988-01-20,1988,20
CB,anoxia,1989-07-26,1989,207
CB,anoxia,1990-03-28,1990,87
CB,anoxia,1991-03-22,1991,81
CB,anoxia,1992-02-25,1992,56
CB,anoxia,1993-03-23,1993,82
CB,anoxia,1994-01-17,1994,17
CB,anoxia,1995-07-24,1995,205
CB,anoxia,1996-02-20,1996,51
CB,anoxia,1997-02-17,1997,48
CB,anoxia,1998-03-17,1998,76
CB,anoxia,1999-02-25,1999,56
CB,anoxia,2000-02-23,2000,54
CB,anoxia,2001-03-01,2001,60
CB,anoxia,2002-04-02,2002,92
CB,anoxia,2003-02-20,2003,51
CB,anoxia,2004-07-08,2004,190
CB,anoxia,2005-02-28,2005,59
CB,anoxia,2006-01-12,2006,12
CB,anoxia,2007-07-31,2007,212
CB,anoxia,2008-01-28,2008,28
CB,anoxia,2009-04-27,2009,117
CB,anoxia,2010-02-22,2010,53
CB,anoxia,2011-02-17,2011,48
CB,anoxia,2012-02-22,2012,53
CB,anoxia,2013-02-18,2013,49
CB,anoxia,2014-08-26,2014,238
CB,anoxia,2015-03-06,2015,65
CB,anoxia,2016-02-24,2016,55
CB,anoxia,2017-02-23,2017,54
CB,anoxia,2018-06-27,2018,178
CB,anoxia,2019-02-23,2019,54
CB,anoxia,2020-02-21,2020,52
CR,anoxia,1981-07-01,1981,182
CR,anoxia,1982-10-05,1982,278
CR,anoxia,1983-03-30,1983,89
CR,anoxia,1984-02-29,1984,60
CR,anoxia,1985-10-02,1985,275
CR,anoxia,1986-04-02,1986,92
CR,anoxia,1987-10-07,1987,280
CR,anoxia,1988-08-31,1988,244
CR,anoxia,1989-10-05,1989,278
CR,anoxia,1990-10-17,1990,290
CR,anoxia,1991-09-25,1991,268
CR,anoxia,1992-09-22,1992,266
CR,anoxia,1993-03-24,1993,83
CR,anoxia,1994-10-06,1994,279
CR,anoxia,1995-10-19,1995,292
CR,anoxia,1996-10-01,1996,275
CR,anoxia,1997-10-20,1997,293
CR,anoxia,1998-10-07,1998,280
CR,anoxia,1999-10-06,1999,279
CR,anoxia,2000-10-19,2000,293
CR,anoxia,2001-10-17,2001,290
CR,anoxia,2002-04-15,2002,105
CR,anoxia,2003-10-01,2003,274
CR,anoxia,2004-04-01,2004,92
CR,anoxia,2005-08-24,2005,236
CR,anoxia,2006-10-05,2006,278
CR,anoxia,2007-03-29,2007,88
CR,anoxia,2008-06-05,2008,157
CR,anoxia,2009-09-16,2009,259
CR,anoxia,2010-08-31,2010,243
CR,anoxia,2011-07-20,2011,201
CR,anoxia,2012-08-08,2012,221
CR,anoxia,2013-09-06,2013,249
CR,anoxia,2014-05-22,2014,142
CR,anoxia,2015-01-16,2015,16
CR,anoxia,2016-09-14,2016,258
CR,anoxia,2017-09-20,2017,263
CR,anoxia,2018-06-12,2018,163
CR,anoxia,2019-06-19,2019,170
CR,anoxia,2020-06-01,2020,153
FI,anoxia,1996-10-14,1996,288
FI,anoxia,1997-10-02,1997,275
FI,anoxia,1998-09-29,1998,272
FI,anoxia,1999-07-20,1999,201
FI,anoxia,2000-08-02,2000,215
FI,anoxia,2001-07-18,2001,199
FI,anoxia,2002-08-14,2002,226
FI,anoxia,2003-09-05,2003,248
FI,anoxia,2004-08-05,2004,218
FI,anoxia,2005-08-05,2005,217
FI,anoxia,2006-07-13,2006,194
FI,anoxia,2007-10-10,2007,283
FI,anoxia,2008-08-07,2008,220
FI,anoxia,2009-10-07,2009,280
FI,anoxia,2010-07-08,2010,189
FI,anoxia,2011-09-14,2011,257
FI,anoxia,2012-07-27,2012,209
FI,anoxia,2013-09-12,2013,255
FI,anoxia,2014-07-22,2014,203
FI,anoxia,2015-08-18,2015,230
FI,anoxia,2016-09-01,2016,245
FI,anoxia,2017-08-11,2017,223
FI,anoxia,2018-07-26,2018,207
FI,anoxia,2019-09-10,2019,253
ME,anoxia,1995-06-21,1995,172
ME,anoxia,1996-09-05,1996,249
ME,anoxia,1997-07-24,1997,205
ME,anoxia,1998-09-28,1998,271
ME,anoxia,1999-07-19,1999,200
ME,anoxia,2000-07-17,2000,199
ME,anoxia,2001-07-16,2001,197
ME,anoxia,2002-07-01,2002,182
ME,anoxia,2003-07-24,2003,205
ME,anoxia,2004-08-16,2004,229
ME,anoxia,2005-07-18,2005,199
ME,anoxia,2006-09-06,2006,249
ME,anoxia,2007-10-01,2007,274
ME,anoxia,2008-08-04,2008,217
ME,anoxia,2009-09-30,2009,273
ME,anoxia,2010-07-19,2010,200
ME,anoxia,2011-09-12,2011,255
ME,anoxia,2012-07-23,2012,205
ME,anoxia,2013-07-22,2013,203
ME,anoxia,2014-08-04,2014,216
ME,anoxia,2015-07-20,2015,201
ME,anoxia,2016-08-01,2016,214
ME,anoxia,2017-06-26,2017,177
ME,anoxia,2018-07-23,2018,204
ME,anoxia,2019-10-04,2019,277
ME,anoxia,2020-07-22,2020,204
MO,anoxia,1995-08-02,1995,214
MO,anoxia,1996-09-05,1996,249
MO,anoxia,1997-09-08,1997,251
MO,anoxia,1998-08-02,1998,214
MO,anoxia,1999-08-02,1999,214
MO,anoxia,2000-08-28,2000,241
MO,anoxia,2001-07-17,2001,198
MO,anoxia,2002-08-13,2002,225
MO,anoxia,2003-08-18,2003,230
MO,anoxia,2004-08-05,2004,218
MO,anoxia,2005-08-03,2005,215
MO,anoxia,2006-07-12,2006,193
MO,anoxia,2007-06-25,2007,176
MO,anoxia,2008-09-29,2008,273
MO,anoxia,2009-07-09,2009,190
MO,anoxia,2010-07-06,2010,187
MO,anoxia,2011-07-12,2011,193
MO,anoxia,2012-06-26,2012,178
MO,anoxia,2013-08-21,2013,233
MO,anoxia,2014-09-08,2014,251
MO,anoxia,2015-07-09,2015,190
MO,anoxia,2016-08-16,2016,229
MO,anoxia,2017-07-25,2017,206
MO,anoxia,2018-06-26,2018,177
MO,anoxia,2019-09-05,2019,248
MO,anoxia,2020-07-09,2020,191
SP,anoxia,1981-07-27,1981,208
SP,anoxia,1982-01-20,1982,20
SP,anoxia,1983-06-21,1983,172
SP,anoxia,1984-06-20,1984,172
SP,anoxia,1985-06-10,1985,161
SP,anoxia,1986-06-16,1986,167
SP,anoxia,1987-06-11,1987,162
SP,anoxia,1988-08-16,1988,229
SP,anoxia,1989-06-26,1989,177
SP,anoxia,1990-06-26,1990,177
SP,anoxia,1991-05-22,1991,142
SP,anoxia,1992-01-14,1992,14
SP,anoxia,1993-03-01,1993,60
SP,anoxia,1994-02-21,1994,52
SP,anoxia,1995-01-09,1995,9
SP,anoxia,1996-01-24,1996,24
SP,anoxia,1997-07-01,1997,182
SP,anoxia,1998-02-23,1998,54
SP,anoxia,1999-06-02,1999,153
SP,anoxia,2000-02-22,2000,53
SP,anoxia,2001-07-24,2001,205
SP,anoxia,2002-04-01,2002,91
SP,anoxia,2003-05-14,2003,134
SP,anoxia,2004-08-16,2004,229
SP,anoxia,2005-06-01,2005,152
SP,anoxia,2006-03-31,2006,90
SP,anoxia,2007-07-02,2007,183
SP,anoxia,2008-06-18,2008,170
SP,anoxia,2009-02-24,2009,55
SP,anoxia,2010-06-08,2010,159
SP,anoxia,2011-03-21,2011,80
